# GA for labeling mashup someone-that-got-away
# size = 300
# max generations = 100
# crossover rate = 0.900000
# mutation rate = 0.100000
# optimum = 0.010000
# -----------------------------------------
# GENERATION   BEST'S FITNESS   AVG FITNESS
193	-53.597926	-53.946531
194	-53.135236	-53.896353
195	-53.135236	-53.827629
196	-53.135236	-53.742139
197	-53.135236	-53.696111
198	-52.984591	-53.605220
199	-52.984591	-53.552232
200	-52.984591	-53.481412
201	-52.976332	-53.415785
202	-52.944003	-53.327900
203	-52.838812	-53.273076
204	-52.819281	-53.222562
205	-52.819281	-53.181456
206	-52.819281	-53.118366
207	-52.545332	-53.063609
208	-52.506565	-52.986084
209	-52.506565	-52.945243
210	-52.506565	-52.899325
211	-52.240577	-52.835796
212	-52.240577	-52.748074
213	-52.240577	-52.650798
214	-52.104220	-52.553336
215	-51.972449	-52.507112
216	-51.972449	-52.432340
217	-51.972449	-52.375399
218	-51.966122	-52.318840
219	-51.966122	-52.281397
220	-51.715572	-52.219244
221	-51.664578	-52.115208
222	-51.499511	-52.019329
223	-51.499511	-51.954055
224	-51.352474	-51.849171
225	-51.352474	-51.743583
226	-51.267623	-51.675058
227	-51.209201	-51.580175
228	-51.057149	-51.516478
229	-51.028395	-51.435660
230	-51.028395	-51.357447
231	-50.990434	-51.293952
232	-50.826631	-51.202692
233	-50.788326	-51.133791
234	-50.788326	-51.095128
235	-50.691000	-51.017917
236	-50.691000	-50.969527
237	-50.601363	-50.916016
238	-50.601363	-50.876083
239	-50.466053	-50.802652
240	-50.466053	-50.727325
241	-50.305778	-50.657630
242	-50.260130	-50.590748
243	-50.044728	-50.510076
244	-50.044728	-50.464478
245	-50.044728	-50.404984
246	-50.044728	-50.369786
247	-49.956313	-50.321957
248	-49.743501	-50.256410
249	-49.743501	-50.197518
250	-49.743501	-50.151319
251	-49.743501	-50.107701
252	-49.615428	-50.040412
253	-49.615428	-49.990947
254	-49.615428	-49.933402
255	-49.530648	-49.860562
256	-49.296753	-49.791589
257	-49.296753	-49.737596
258	-49.296753	-49.697154
259	-49.240247	-49.645733
260	-49.190118	-49.597957
261	-49.116916	-49.548058
262	-49.116916	-49.519109
263	-49.103432	-49.438709
264	-49.062880	-49.384637
265	-48.836786	-49.312823
266	-48.836786	-49.252332
267	-48.753942	-49.197393
268	-48.753942	-49.120741
269	-48.717670	-49.071198
270	-48.564383	-48.987217
271	-48.547673	-48.906349
272	-48.508395	-48.836579
273	-48.386386	-48.761612
274	-48.298636	-48.678066
275	-48.225052	-48.610244
276	-48.225052	-48.568380
277	-48.225052	-48.526322
278	-48.225052	-48.465713
279	-48.062398	-48.418994
280	-47.966100	-48.349343
281	-47.966100	-48.270869
282	-47.966100	-48.223561
283	-47.862756	-48.181088
284	-47.830676	-48.116544
285	-47.686035	-48.046024
286	-47.686035	-47.980387
287	-47.525958	-47.910164
288	-47.525958	-47.856263
289	-47.514983	-47.784917
290	-47.320917	-47.713804
291	-47.302227	-47.648054
292	-47.249068	-47.606882
293	-47.164628	-47.534983
294	-47.164628	-47.491749
295	-46.998055	-47.449889
296	-46.998055	-47.381730
297	-46.998055	-47.340896
298	-46.977753	-47.273161
299	-46.939980	-47.215379
300	-46.939980	-47.181890
301	-46.818501	-47.119529
302	-46.721557	-47.047084
303	-46.682983	-46.986945
304	-46.682983	-46.947765
305	-46.600108	-46.894899
306	-46.485517	-46.843022
307	-46.485517	-46.812234
308	-46.485517	-46.769116
309	-46.485517	-46.737899
310	-46.485517	-46.699013
311	-46.395059	-46.648015
312	-46.232350	-46.578826
313	-46.232350	-46.539862
314	-46.211275	-46.498166
315	-46.211275	-46.467344
