# GA for labeling mashup dont-let-it-be-anger
# size = 300
# crossover rate = 0.900000
# mutation rate = 0.100000
# optimum = 0.010000
# -------------------------------------------------------------------
# GENERATION   BEST'S FITNESS   AVG FITNESS   EXP WGT AVG   TRUE DIST
1	-97.528669	-100.081626	-100.241093	0.540011
2	-97.236268	-99.635114	-99.724417	0.547702
3	-96.665435	-99.050164	-99.167154	0.555468
4	-96.665435	-98.539072	-98.641290	0.564487
5	-96.251506	-98.221499	-98.285014	0.565519
6	-96.145952	-97.850551	-97.924740	0.572414
7	-95.575488	-97.360833	-97.458777	0.586402
8	-94.211629	-97.005604	-97.076650	0.598282
9	-94.211629	-96.783895	-96.828237	0.605122
10	-94.211629	-96.344691	-96.432532	0.616149
11	-94.211629	-96.096296	-96.145975	0.621996
12	-93.660950	-95.637360	-95.729147	0.633558
13	-93.237309	-95.261946	-95.337029	0.639746
14	-92.838610	-94.981017	-95.037203	0.641204
15	-92.715309	-94.618901	-94.691324	0.652123
16	-92.297330	-94.355155	-94.407904	0.656950
17	-91.753480	-93.824558	-93.930678	0.673489
18	-91.753480	-93.535454	-93.593275	0.679935
19	-91.753480	-93.306378	-93.352193	0.686158
20	-91.197247	-93.044753	-93.097078	0.692623
21	-90.956124	-92.699495	-92.768547	0.700877
22	-90.765562	-92.373810	-92.438947	0.702319
23	-90.765562	-92.163793	-92.205796	0.699539
24	-89.499831	-91.807381	-91.878663	0.691640
25	-89.469193	-91.373225	-91.460056	0.684630
26	-89.469193	-90.991503	-91.067847	0.671756
27	-89.176869	-90.657807	-90.724546	0.661350
28	-88.336641	-90.316072	-90.384419	0.655870
29	-88.336641	-90.007307	-90.069060	0.648478
30	-87.366315	-89.619976	-89.697442	0.635329
31	-87.366315	-89.300761	-89.364604	0.628970
32	-87.366315	-88.907381	-88.986057	0.618336
33	-87.366315	-88.571152	-88.638398	0.612671
34	-86.485964	-88.203365	-88.276923	0.608302
35	-86.485964	-88.055782	-88.085298	0.606093
36	-86.385593	-87.718032	-87.785582	0.601950
37	-85.313306	-87.344501	-87.419207	0.597073
38	-85.148351	-87.071862	-87.126390	0.592880
39	-85.148351	-86.834998	-86.882371	0.589677
40	-84.886533	-86.650139	-86.687111	0.586764
41	-84.531846	-86.301819	-86.371483	0.582696
42	-84.506610	-85.929424	-86.003903	0.579230
43	-83.994633	-85.565258	-85.638091	0.573098
44	-83.994633	-85.349491	-85.392645	0.570705
45	-82.803858	-85.007506	-85.075903	0.566253
46	-82.803858	-84.738573	-84.792359	0.562900
47	-82.803858	-84.495993	-84.544509	0.560599
48	-82.650545	-84.173060	-84.237647	0.557064
49	-82.382610	-83.828294	-83.897248	0.553313
50	-82.382610	-83.649185	-83.685007	0.552210
51	-81.472341	-83.370690	-83.426389	0.550627
52	-81.472341	-83.137107	-83.183824	0.547452
53	-81.472341	-82.835084	-82.895489	0.542761
54	-81.472341	-82.543893	-82.602131	0.539376
55	-80.803841	-82.247620	-82.306875	0.535155
56	-80.803841	-82.078868	-82.112618	0.532538
57	-80.801621	-81.773374	-81.834473	0.529863
58	-80.537416	-81.604987	-81.638665	0.527639
59	-80.537416	-81.464293	-81.492432	0.527515
60	-79.838107	-81.195488	-81.249249	0.524947
61	-79.720863	-80.970168	-81.015232	0.522821
62	-79.419768	-80.728501	-80.776834	0.519741
63	-79.419768	-80.498722	-80.544678	0.516467
64	-79.419768	-80.372066	-80.397397	0.514509
65	-79.388983	-80.213380	-80.245117	0.513574
66	-78.757406	-79.977712	-80.024846	0.510499
67	-78.000061	-79.785186	-79.823692	0.509003
68	-77.817657	-79.503365	-79.559730	0.505629
69	-77.817657	-79.367602	-79.394755	0.504750
70	-77.817657	-79.128975	-79.176701	0.501240
71	-77.808573	-78.989165	-79.017127	0.499354
72	-77.737052	-78.833700	-78.864793	0.497675
73	-77.589356	-78.648556	-78.685585	0.496165
74	-77.209807	-78.366860	-78.423199	0.494260
75	-77.153769	-78.120772	-78.169989	0.493548
76	-76.555375	-77.911634	-77.953462	0.492826
77	-76.555375	-77.797047	-77.819964	0.491894
78	-76.555375	-77.633686	-77.666358	0.491147
79	-76.141997	-77.438474	-77.477517	0.490238
80	-76.141997	-77.233433	-77.274441	0.487747
81	-75.794622	-76.981342	-77.031760	0.486394
82	-75.794622	-76.859800	-76.884108	0.485688
83	-75.788656	-76.712410	-76.741888	0.484222
84	-75.788656	-76.586605	-76.611766	0.483548
85	-75.421592	-76.423025	-76.455741	0.482922
86	-75.421592	-76.299365	-76.324097	0.481686
87	-75.324863	-76.172609	-76.197961	0.481043
88	-75.013519	-75.958083	-76.000988	0.479682
89	-74.973595	-75.814956	-75.843581	0.478773
90	-74.668711	-75.582864	-75.629283	0.476560
91	-74.668711	-75.474698	-75.496331	0.476078
92	-74.517339	-75.250181	-75.295085	0.474141
93	-74.288465	-75.122784	-75.148263	0.473170
94	-74.157181	-74.922480	-74.962541	0.470902
95	-73.872795	-74.745313	-74.780747	0.468755
96	-73.735918	-74.576195	-74.610019	0.468616
97	-73.475448	-74.395894	-74.431954	0.467799
98	-73.084898	-74.227933	-74.261525	0.467264
99	-72.998769	-74.109202	-74.132948	0.465542
100	-72.998769	-73.997168	-74.019574	0.464847
101	-72.124774	-73.840561	-73.871882	0.464597
102	-72.124774	-73.651122	-73.689010	0.462634
103	-72.124774	-73.549532	-73.569850	0.463936
104	-72.124774	-73.324360	-73.369394	0.463032
105	-71.830818	-73.117271	-73.158689	0.463666
106	-71.830818	-72.990371	-73.015751	0.463100
107	-71.679836	-72.748923	-72.797213	0.461683
108	-71.679836	-72.637993	-72.660179	0.461447
109	-71.679836	-72.493616	-72.522491	0.460601
110	-71.498842	-72.261117	-72.307617	0.458446
111	-71.498842	-72.126833	-72.153690	0.458113
112	-70.845455	-71.906350	-71.950446	0.457281
113	-70.415974	-71.682314	-71.727121	0.456176
114	-70.415974	-71.534487	-71.564052	0.454797
115	-70.288020	-71.408039	-71.433328	0.453646
116	-70.288020	-71.246185	-71.278556	0.452260
117	-70.275344	-71.063766	-71.100250	0.451909
118	-70.221965	-70.953270	-70.975369	0.450802
119	-69.961903	-70.788060	-70.821102	0.450330
120	-69.187679	-70.608214	-70.644183	0.449481
121	-69.140115	-70.375787	-70.422273	0.446778
122	-69.140115	-70.255177	-70.279299	0.445563
123	-69.140115	-70.113659	-70.141962	0.445042
