@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

transition,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.08091,0.198628,277.937475,165.408431,45.161205,110.92252,-65.761315,0.110149,0.270543,-0.160393,-413.474431,-1.008474,-369713.260235,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.456683,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.456683,0.007,0.004,0.01,0,9806,729355,83983,?
transition,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,379,31,0,92.439024,7.560976,0,-0.024174,0.078631,0.243785,270.107067,203.013055,45.161205,212.002423,-166.841219,0.110149,0.517079,-0.40693,-227.182541,-0.554104,-203138.070592,0,0,0.061881,25,0.938119,379,1,6,0,0,0,0.475248,0.92439,0.986271,0.013729,0.07561,0.97001,0.92439,0.946651,0.475248,0.006,0.004,0.01,0,9806,729355,83983,?
transition,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,387,22,0,94.621027,5.378973,0,-0.021803,0.073244,0.226925,251.336868,188.745196,45.139488,156.555571,-111.416083,0.110365,0.382776,-0.272411,-232.289061,-0.567944,-207749.530157,0,0,0.039702,16,0.960298,387,1,6,0,0,0,0.572374,0.94621,0.985913,0.014087,0.05379,0.970287,0.94621,0.958097,0.572374,0.007,0.004,0.01,0.01,9806,729552,83786,?
transition,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,388,21,0,94.865526,5.134474,0,-0.021406,0.078152,0.214926,268.178316,178.765627,45.139488,141.946256,-96.806768,0.110365,0.347057,-0.236691,-376.974253,-0.921697,-337149.857788,0,0,0.037221,15,0.962779,388,1,6,0,0,0,0.428453,0.948655,0.985876,0.014124,0.051345,0.970325,0.948655,0.959368,0.428453,0.007,0.004,0.01,0,9806,729552,83786,?
transition,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,373,36,0,91.198044,8.801956,0,0.028632,0.119001,0.258253,408.35166,214.802937,45.139488,401.431086,-356.291598,0.110365,0.981494,-0.871129,-555.42042,-1.357996,-496744.575556,0.166667,1,0.076923,31,0.923077,372,0.833333,5,0.03125,0.166667,0.052632,0.462779,0.91198,0.822237,0.177763,0.08802,0.97272,0.91198,0.940625,0.462983,0.007,0.004,0,0.01,9806,729552,83786,?
transition,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,365,44,0,89.242054,10.757946,0,-0.025998,0.135263,0.274879,464.155118,228.631138,45.139488,214.525323,-169.385835,0.110365,0.524512,-0.414146,-591.300763,-1.445723,-528834.43995,0,0,0.094293,38,0.905707,365,1,6,0,0,0,0.466915,0.892421,0.986713,0.013287,0.107579,0.969395,0.892421,0.929316,0.466915,0.007,0.004,0.01,0,9806,729552,83786,?
transition,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,383,27,0,93.414634,6.585366,0,-0.023295,0.07875,0.238034,270.516451,198.223286,45.161205,262.130416,-216.969212,0.110149,0.639342,-0.529193,-317.98488,-0.775573,-284330.101679,0,0,0.05198,21,0.94802,383,1,6,0,0,0,0.477723,0.934146,0.986127,0.013873,0.065854,0.970167,0.934146,0.951816,0.473658,0.007,0.004,0.01,0,9806,729355,83983,?
transition,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.077402,0.201731,265.885555,167.991787,45.161205,136.234587,-91.073383,0.110149,0.332279,-0.22213,-416.478275,-1.015801,-372399.184835,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.512376,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.512376,0.007,0.004,0.01,0.01,9806,729355,83983,?
transition,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.101517,0.193151,348.725282,160.847436,45.161205,98.204739,-53.043535,0.110149,0.239524,-0.129374,-655.116897,-1.597846,-585780.850843,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.567244,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.567244,0.007,0.004,0.01,0,9806,729355,83983,?
transition,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,384,26,0,93.658537,6.341463,0,-0.023033,0.073228,0.232817,251.547807,193.879485,45.161205,279.516173,-234.354968,0.110149,0.681747,-0.571597,-231.75375,-0.565253,-207225.47267,0,0,0.049505,20,0.950495,384,1,6,0,0,0,0.463284,0.936585,0.98609,0.01391,0.063415,0.970206,0.936585,0.953099,0.463284,0.008,0.003,0,0.01,9806,729355,83983,?
transition,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.0674,0.200275,231.528288,166.779414,45.161205,177.485587,-132.324382,0.110149,0.432892,-0.322742,-293.259348,-0.715267,-262221.461642,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.530941,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.530941,0.007,0.003,0.01,0,9806,729355,83983,?
transition,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,375,35,0,91.463415,8.536585,0,0.030274,0.138929,0.277681,477.239773,231.239867,45.161205,517.279458,-472.118253,0.110149,1.261657,-1.151508,-697.842309,-1.702054,-623984.305225,0.166667,1,0.074257,30,0.925743,374,0.833333,5,0.032258,0.166667,0.054054,0.298267,0.914634,0.822225,0.177775,0.085366,0.972838,0.914634,0.942111,0.297861,0.006,0.004,0.01,0,9806,729355,83983,?
transition,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,395,14,0,96.577017,3.422983,0,-0.017052,0.062108,0.187812,213.123759,156.213052,45.139488,129.482892,-84.343404,0.110365,0.316584,-0.206219,-257.114979,-0.628643,-229952.78252,0,0,0.019851,8,0.980149,395,1,6,0,0,0,0.437138,0.96577,0.985621,0.014379,0.03423,0.970587,0.96577,0.968173,0.437138,0.007,0.004,0.01,0.01,9806,729552,83786,?
transition,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,370,39,0,90.464548,9.535452,0,-0.025458,0.142737,0.271038,489.801889,225.436385,45.139488,394.457156,-349.317668,0.110365,0.964443,-0.854077,-680.253897,-1.663212,-608390.367749,0,0,0.081886,33,0.918114,370,1,6,0,0,0,0.406948,0.904645,0.986531,0.013469,0.095355,0.969607,0.904645,0.936,0.407152,0.007,0.003,0.01,0,9806,729552,83786,?
transition,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,378,31,0,92.420538,7.579462,0,-0.024235,0.082172,0.249502,281.973966,207.524241,45.139488,232.373113,-187.233624,0.110365,0.568149,-0.457784,-240.138298,-0.587135,-214769.556295,0,0,0.062035,25,0.937965,378,1,6,0,0,0,0.524814,0.924205,0.98624,0.01376,0.075795,0.969934,0.924205,0.946518,0.524814,0.007,0.003,0,0.01,9806,729552,83786,?
transition,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,383,26,0,93.643032,6.356968,0,-0.02309,0.092349,0.233631,316.898161,194.323391,45.139488,363.325874,-318.186386,0.110365,0.888327,-0.777962,-420.540141,-1.028216,-376113.348289,0,0,0.049628,20,0.950372,383,1,6,0,0,0,0.500414,0.93643,0.986058,0.013942,0.06357,0.970132,0.93643,0.952983,0.501636,0.006,0.004,0.01,0,9806,729552,83786,?
transition,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.093127,0.185897,319.90332,154.806699,45.161205,342.730133,-297.568928,0.110149,0.835927,-0.725778,-569.33573,-1.388624,-509078.563329,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.47896,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.478554,0.007,0.004,0.01,0,9806,729355,83983,?
transition,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,354,56,0,86.341463,13.658537,0,0.101159,0.149981,0.306856,515.204923,255.53535,45.161205,226.699869,-181.538664,0.110149,0.552927,-0.442777,-585.389989,-1.42778,-523433.676785,0.666667,4,0.133663,54,0.866337,350,0.333333,2,0.068966,0.666667,0.125,0.690182,0.863415,0.330411,0.669589,0.136585,0.980776,0.863415,0.914205,0.689369,0.006,0.004,0.01,0,9806,729355,83983,?
transition,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,389,21,0,94.878049,5.121951,0,-0.021352,0.079961,0.217326,274.676156,180.978605,45.161205,189.580666,-144.419461,0.110149,0.462392,-0.352243,-446.02474,-1.087865,-398818.520596,0,0,0.037129,15,0.962871,389,1,6,0,0,0,0.570545,0.94878,0.985909,0.014091,0.05122,0.970398,0.94878,0.959468,0.570545,0.006,0.004,0,0.01,9806,729355,83983,?
transition,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,388,22,0,94.634146,5.365854,0,0.134357,0.071159,0.19922,244.440041,165.901119,45.161205,164.54944,-119.388236,0.110149,0.40134,-0.291191,-300.54987,-0.733048,-268740.372181,0.333333,2,0.044554,18,0.955446,386,0.666667,4,0.1,0.333333,0.153846,0.632838,0.946341,0.657563,0.342437,0.053659,0.976723,0.946341,0.960315,0.630603,0.007,0.004,0.01,0,9806,729355,83983,?
transition,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,383,27,0,93.414634,6.585366,0,-0.023295,0.075996,0.22797,261.056074,189.842856,45.161205,186.649967,-141.488762,0.110149,0.455244,-0.345095,-287.933069,-0.702276,-257458.903956,0,0,0.05198,21,0.94802,383,1,6,0,0,0,0.219472,0.934146,0.986127,0.013873,0.065854,0.970167,0.934146,0.951816,0.219675,0.006,0.004,0.01,0,9806,729355,83983,?
transition,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,382,28,0,93.170732,6.829268,0,-0.023538,0.10273,0.240831,352.893499,200.552453,45.161205,630.455223,-585.294018,0.110149,1.537696,-1.427546,-474.994908,-1.158524,-424722.553547,0,0,0.054455,22,0.945545,382,1,6,0,0,0,0.452558,0.931707,0.986163,0.013837,0.068293,0.970128,0.931707,0.95053,0.458452,0.007,0.004,0.01,0.01,9806,729355,83983,?
transition,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,385,24,0,94.132029,5.867971,0,0.055609,0.1242,0.232476,426.192196,193.362174,45.139488,153.967914,-108.828426,0.110365,0.37645,-0.266084,-656.713103,-1.605656,-587336.475422,0.166667,1,0.047146,19,0.952854,384,0.833333,5,0.05,0.166667,0.076923,0.340364,0.94132,0.8218,0.1782,0.05868,0.973399,0.94132,0.9566,0.340364,0.006,0.004,0.01,0,9806,729552,83786,?
transition,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,400,9,0,97.799511,2.200489,0,-0.009877,0.083077,0.176976,285.08071,147.200303,45.139488,86.743099,-41.603611,0.110365,0.212086,-0.10172,-492.295378,-1.203656,-440288.203253,0,0,0.007444,3,0.992556,400,1,6,0,0,0,0.526468,0.977995,0.985439,0.014561,0.022005,0.970769,0.977995,0.974368,0.526468,0.006,0.004,0,0,9806,729552,83786,?
transition,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,390,19,0,95.354523,4.645477,0,-0.020486,0.081743,0.214757,280.501793,178.625079,45.139488,183.251381,-138.111893,0.110365,0.448047,-0.337682,-372.286609,-0.910236,-332957.426492,0,0,0.032258,13,0.967742,390,1,6,0,0,0,0.377998,0.953545,0.985803,0.014197,0.046455,0.970401,0.953545,0.961899,0.377998,0.007,0.004,0.01,0,9806,729552,83786,?
transition,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,388,21,0,94.865526,5.134474,0,-0.021406,0.099931,0.222663,342.914368,185.200631,45.139488,179.990992,-134.851504,0.110365,0.440076,-0.32971,-510.638701,-1.248505,-456693.696882,0,0,0.037221,15,0.962779,388,1,6,0,0,0,0.470223,0.948655,0.985876,0.014124,0.051345,0.970325,0.948655,0.959368,0.470223,0.007,0.004,0.01,0.01,9806,729552,83786,?
transition,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,391,19,0,95.365854,4.634146,0,-0.020435,0.074095,0.201265,254.527264,167.604353,45.161205,125.034433,-79.873229,0.110149,0.304962,-0.194813,-381.612856,-0.930763,-341223.840895,0,0,0.032178,13,0.967822,391,1,6,0,0,0,0.526815,0.953659,0.985837,0.014163,0.046341,0.970474,0.953659,0.961993,0.526815,0.007,0.004,0.01,0,9806,729355,83983,?
transition,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,398,12,0,97.073171,2.926829,0,-0.014851,0.079775,0.186371,274.039813,155.200822,45.161205,138.566737,-93.405532,0.110149,0.337968,-0.227818,-492.496263,-1.20121,-440371.605922,0,0,0.014851,6,0.985149,398,1,6,0,0,0,0.359323,0.970732,0.985583,0.014417,0.029268,0.970732,0.970732,0.970732,0.359323,0.007,0.004,0,0.01,9806,729355,83983,?
transition,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,375,35,0,91.463415,8.536585,0,-0.024854,0.108345,0.266596,372.181978,222.008773,45.161205,234.929413,-189.768209,0.110149,0.572999,-0.462849,-429.839969,-1.04839,-384346.708487,0,0,0.071782,29,0.928218,375,1,6,0,0,0,0.433168,0.914634,0.986416,0.013584,0.085366,0.969848,0.914634,0.941432,0.433168,0.006,0.004,0.01,0,9806,729355,83983,?
transition,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,388,22,0,94.634146,5.365854,0,-0.021749,0.076851,0.238978,263.995088,199.009564,45.161205,207.359421,-162.198217,0.110149,0.505755,-0.395605,-268.598791,-0.655119,-240170.921209,0,0,0.039604,16,0.960396,388,1,6,0,0,0,0.339521,0.946341,0.985945,0.014055,0.053659,0.97036,0.946341,0.9582,0.339521,0.007,0.004,0,0,9806,729355,83983,?
transition,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,389,21,0,94.878049,5.121951,0,-0.021352,0.072223,0.205798,248.096084,171.378707,45.161205,388.183825,-343.02262,0.110149,0.94679,-0.836641,-304.680137,-0.743122,-272433.5012,0,0,0.037129,15,0.962871,389,1,6,0,0,0,0.410891,0.94878,0.985909,0.014091,0.05122,0.970398,0.94878,0.959468,0.409875,0.007,0.004,0,0.01,9806,729355,83983,?
transition,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,390,20,0,95.121951,4.878049,0,-0.020916,0.072527,0.209549,249.138861,174.502546,45.161205,107.587235,-62.42603,0.110149,0.262408,-0.152259,-298.522137,-0.728103,-266927.249373,0,0,0.034653,14,0.965347,390,1,6,0,0,0,0.626238,0.95122,0.985873,0.014127,0.04878,0.970436,0.95122,0.960732,0.626238,0.006,0.004,0.01,0,9806,729355,83983,?
transition,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,390,19,0,95.354523,4.645477,0,-0.020486,0.069096,0.220734,237.102005,183.596133,45.139488,211.31076,-166.171272,0.110365,0.516652,-0.406287,-269.959287,-0.660047,-241440.189968,0,0,0.032258,13,0.967742,390,1,6,0,0,0,0.401158,0.953545,0.985803,0.014197,0.046455,0.970401,0.953545,0.961899,0.401158,0.006,0.004,0.01,0,9806,729552,83786,?
transition,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,382,27,0,93.398533,6.601467,0,-0.023353,0.080518,0.234167,276.299935,194.769436,45.139488,189.685263,-144.545775,0.110365,0.463778,-0.353413,-319.046011,-0.780064,-285341.283526,0,0,0.052109,21,0.947891,382,1,6,0,0,0,0.331679,0.933985,0.986095,0.013905,0.066015,0.970093,0.933985,0.951697,0.331679,0.007,0.003,0.01,0.01,9806,729552,83786,?
transition,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,392,17,0,95.843521,4.156479,0,-0.019352,0.063976,0.198634,219.535982,165.214288,45.139488,167.265524,-122.126036,0.110365,0.408962,-0.298597,-275.111535,-0.672644,-246048.142937,0,0,0.027295,11,0.972705,392,1,6,0,0,0,0.400744,0.958435,0.98573,0.01427,0.041565,0.970476,0.958435,0.964418,0.400744,0.007,0.004,0,0.01,9806,729552,83786,?
transition,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,385,24,0,94.132029,5.867971,0,0.055609,0.124103,0.229085,425.862257,190.541745,45.139488,395.441462,-350.301974,0.110365,0.96685,-0.856484,-734.618695,-1.796134,-657011.947911,0.166667,1,0.047146,19,0.952854,384,0.833333,5,0.05,0.166667,0.076923,0.418114,0.94132,0.8218,0.1782,0.05868,0.973399,0.94132,0.9566,0.419744,0.007,0.004,0,0,9806,729552,83786,?
transition,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,380,30,0,92.682927,7.317073,0,-0.023976,0.107721,0.256196,370.036528,213.348098,45.161205,270.845822,-225.684618,0.110149,0.6606,-0.55045,-476.673154,-1.162617,-426223.178407,0,0,0.059406,24,0.940594,380,1,6,0,0,0,0.299917,0.926829,0.986235,0.013765,0.073171,0.970049,0.926829,0.947947,0.299917,0.007,0.004,0.01,0,9806,729355,83983,?
transition,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,380,30,0,92.682927,7.317073,0,-0.023976,0.083865,0.254682,288.08761,212.08737,45.161205,438.195417,-393.034212,0.110149,1.068769,-0.95862,-250.883289,-0.61191,-224330.386585,0,0,0.059406,24,0.940594,380,1,6,0,0,0,0.457096,0.926829,0.986235,0.013765,0.073171,0.970049,0.926829,0.947947,0.457096,0.007,0.004,0.01,0.01,9806,729355,83983,?
transition,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,396,14,0,96.585366,3.414634,0,-0.017009,0.052028,0.180812,178.724667,150.57208,45.161205,136.562025,-91.40082,0.110149,0.333078,-0.222929,-199.630846,-0.486905,-178502.382777,0,0,0.019802,8,0.980198,396,1,6,0,0,0,0.55363,0.965854,0.985656,0.014344,0.034146,0.970659,0.965854,0.96825,0.55363,0.007,0.004,0.01,0,9806,729355,83983,?
transition,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,372,38,0,90.731707,9.268293,0,-0.02527,0.119907,0.27789,411.896975,231.41416,45.161205,440.644999,-395.483795,0.110149,1.074744,-0.964595,-524.37739,-1.278969,-468878.508603,0,0,0.079208,32,0.920792,372,1,6,0,0,0,0.260726,0.907317,0.986525,0.013475,0.092683,0.969725,0.907317,0.937484,0.26032,0.008,0.007,0,0.01,9806,729355,83983,?
transition,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,380,30,0,92.682927,7.317073,0,0.039663,0.096497,0.245745,331.481719,204.644598,45.161205,288.116595,-242.955391,0.110149,0.702723,-0.592574,-414.588744,-1.011192,-370709.637009,0.166667,1,0.061881,25,0.938119,379,0.833333,5,0.038462,0.166667,0.0625,0.47566,0.926829,0.822044,0.177956,0.073171,0.973098,0.926829,0.948767,0.470985,0.007,0.004,0,0,9806,729355,83983,?
transition,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,380,30,0,92.682927,7.317073,0,0.039663,0.095447,0.256526,327.872561,213.622835,45.161205,243.63426,-198.473055,0.110149,0.59423,-0.484081,-404.882291,-0.987518,-362030.492965,0.166667,1,0.061881,25,0.938119,379,0.833333,5,0.038462,0.166667,0.0625,0.610149,0.926829,0.822044,0.177956,0.073171,0.973098,0.926829,0.948767,0.610149,0.007,0.004,0.01,0,9806,729355,83983,?
transition,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,381,28,0,93.154034,6.845966,0,-0.023597,0.090125,0.22696,309.264152,188.77433,45.139488,361.44131,-316.301822,0.110365,0.88372,-0.773354,-441.225345,-1.078791,-394613.321817,0,0,0.054591,22,0.945409,381,1,6,0,0,0,0.423077,0.93154,0.986131,0.013869,0.06846,0.970054,0.93154,0.950407,0.421243,0.007,0.004,0.01,0.01,9806,729552,83786,?
transition,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,400,9,0,97.799511,2.200489,0,-0.009877,0.07712,0.171105,264.637616,142.31702,45.139488,101.179094,-56.039606,0.110365,0.247382,-0.137016,-466.760941,-1.141225,-417451.280423,0,0,0.007444,3,0.992556,400,1,6,0,0,0,0.488834,0.977995,0.985439,0.014561,0.022005,0.970769,0.977995,0.974368,0.488834,0.007,0.004,0,0.01,9806,729552,83786,?
transition,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,385,24,0,94.132029,5.867971,0,-0.0225,0.075311,0.218149,258.4301,181.446253,45.139488,141.695398,-96.55591,0.110365,0.346444,-0.236078,-292.613482,-0.715436,-261701.145063,0,0,0.044665,18,0.955335,385,1,6,0,0,0,0.508271,0.94132,0.985985,0.014015,0.05868,0.97021,0.94132,0.955547,0.508271,0.007,0.004,0,0,9806,729552,83786,?
