@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

transition,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,394,16,0,96.097561,3.902439,0,-0.018634,0.052766,0.164636,181.257198,137.101314,45.161205,67.454484,-22.29328,0.110149,0.164523,-0.054374,-219.683525,-0.535813,-196432.732404,0,0,0.024752,10,0.975248,394,1,6,0,0,0,0.410891,0.960976,0.985728,0.014272,0.039024,0.970585,0.960976,0.965757,0.410891,0.047,0.004,0.05,0,6708,729355,83983,?
transition,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.043014,0.140042,147.760646,116.620274,45.161205,59.340298,-14.179093,0.110149,0.144732,-0.034583,-178.397303,-0.435115,-159516.148084,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.398515,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.398515,0.048,0.004,0.05,0,6708,729355,83983,?
transition,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.06604,0.152442,226.85616,126.94626,45.161205,333.118792,-287.957587,0.110149,0.812485,-0.702336,-477.42161,-1.164443,-426892.419629,0,0,0,0,1,404,1,6,0,0,0,0.168729,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.16812,0.047,0.004,0.05,0.01,6708,729355,83983,?
transition,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.041844,0.131214,143.741528,109.269137,45.161205,58.276398,-13.115193,0.110149,0.142138,-0.031988,-212.741807,-0.518882,-190225.70975,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.30198,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.30198,0.051,0.005,0.05,0.01,6708,729355,83983,?
transition,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.060523,0.187383,207.904532,156.043992,45.161205,89.702005,-44.5408,0.110149,0.218785,-0.108636,-238.835447,-0.582525,-213557.659454,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.247525,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.247525,0.051,0.005,0.05,0.01,6708,729355,83983,?
transition,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.045869,0.133953,157.400485,111.41547,45.139488,278.409822,-233.270334,0.110365,0.680709,-0.570343,-285.137399,-0.697157,-255014.852174,0,0,0,0,1,403,1,6,0,0,0,0.365178,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.3664,0.049,0.006,0.05,0.01,6708,729552,83786,?
transition,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.040928,0.132229,140.443326,109.981497,45.139488,60.790009,-15.650521,0.110365,0.148631,-0.038265,-189.418324,-0.463125,-169407.752393,0,0,0,0,1,403,1,6,0,0,0,0.258478,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.258478,0.05,0.005,0.05,0.01,6708,729552,83786,?
transition,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.033338,0.12287,114.40136,102.197179,45.139488,49.550238,-4.41075,0.110365,0.12115,-0.010784,-130.259357,-0.318483,-116498.469641,0,0,0,0,1,403,1,6,0,0,0,0.376758,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.376758,0.048,0.006,0.05,0,6708,729552,83786,?
transition,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.033714,0.124489,115.690988,103.544346,45.139488,53.836322,-8.696834,0.110365,0.131629,-0.021264,-128.406919,-0.313953,-114841.727476,0,0,0,0,1,403,1,6,0,0,0,0.365591,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.365591,0.049,0.005,0.05,0.01,6708,729552,83786,?
transition,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,402,8,0,98.04878,1.95122,0,-0.007371,0.044553,0.143512,153.044443,119.509834,45.161205,61.620563,-16.459358,0.110149,0.150294,-0.040145,-194.896853,-0.475358,-174269.424175,0,0,0.00495,2,0.99505,402,1,6,0,0,0,0.34571,0.980488,0.985438,0.014562,0.019512,0.970875,0.980488,0.975658,0.34571,0.05,0.006,0.05,0,6708,729355,83983,?
transition,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.046182,0.133701,158.64267,111.339781,45.161205,276.586146,-231.424941,0.110149,0.6746,-0.564451,-270.055472,-0.658672,-241473.430282,0,0,0,0,1,404,1,6,0,0,0,0.276403,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.276403,0.05,0.006,0.05,0.01,6708,729355,83983,?
transition,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,401,9,0,97.804878,2.195122,0,-0.009852,0.059182,0.155806,203.29787,129.748357,45.161205,314.692223,-269.531019,0.110149,0.767542,-0.657393,-367.281697,-0.895809,-328409.45763,0,0,0.007426,3,0.992574,401,1,6,0,0,0,0.301155,0.978049,0.985475,0.014525,0.021951,0.97084,0.978049,0.974431,0.301765,0.051,0.006,0.05,0,6708,729355,83983,?
transition,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,402,8,0,98.04878,1.95122,0,-0.007371,0.039554,0.134823,135.874916,112.273907,45.161205,60.943752,-15.782548,0.110149,0.148643,-0.038494,-174.19992,-0.424878,-155763.00606,0,0,0.00495,2,0.99505,402,1,6,0,0,0,0.229373,0.980488,0.985438,0.014562,0.019512,0.970875,0.980488,0.975658,0.229373,0.048,0.008,0.04,0,6708,729355,83983,?
transition,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,398,12,0,97.073171,2.926829,0,-0.014851,0.044826,0.147357,153.984509,122.711686,45.161205,63.431887,-18.270683,0.110149,0.154712,-0.044563,-179.785775,-0.438502,-160757.667534,0,0,0.014851,6,0.985149,398,1,6,0,0,0,0.275165,0.970732,0.985583,0.014417,0.029268,0.970732,0.970732,0.970732,0.275165,0.05,0.004,0.05,0,6708,729355,83983,?
transition,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.040349,0.130024,138.605447,108.277861,45.161205,55.886357,-10.725152,0.110149,0.136308,-0.026159,-196.26623,-0.478698,-175493.869961,0,0,0,0,1,404,1,6,0,0,0,0.374175,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.374175,0.048,0.003,0.05,0,6708,729355,83983,?
transition,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.034111,0.123,117.052471,102.305825,45.139488,49.707581,-4.568093,0.110365,0.121534,-0.011169,-147.530188,-0.36071,-131944.771891,0,0,0,0,1,403,1,6,0,0,0,0.450786,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.450786,0.047,0.004,0.04,0.01,6708,729552,83786,?
transition,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.039043,0.128558,133.975932,106.928724,45.139488,63.519257,-18.379769,0.110365,0.155304,-0.044938,-228.69029,-0.559145,-204530.940511,0,0,0,0,1,403,1,6,0,0,0,0.241108,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.241108,0.048,0.004,0.05,0,6708,729552,83786,?
transition,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.040716,0.132244,139.717659,109.993984,45.139488,59.390229,-14.250741,0.110365,0.145208,-0.034843,-184.262706,-0.45052,-164796.785695,0,0,0,0,1,403,1,6,0,0,0,0.26799,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.26799,0.047,0.004,0.05,0,6708,729552,83786,?
transition,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.038272,0.128132,131.332168,106.57385,45.139488,60.833003,-15.693515,0.110365,0.148736,-0.03837,-194.453972,-0.475438,-173911.423695,0,0,0,0,1,403,1,6,0,0,0,0.177833,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.177833,0.048,0.004,0.04,0.01,6708,729552,83786,?
transition,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.046921,0.142131,161.180963,118.359908,45.161205,63.190549,-18.029344,0.110149,0.154123,-0.043974,-210.267616,-0.512848,-188013.381143,0,0,0,0,1,404,1,6,0,0,0,0.262376,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.262376,0.047,0.004,0.05,0,6708,729355,83983,?
transition,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.033034,0.12295,113.475778,102.387435,45.161205,52.002902,-6.841698,0.110149,0.126836,-0.016687,-142.517827,-0.347604,-127434.072059,0,0,0,0,1,404,1,6,0,0,0,0.309406,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.309406,0.047,0.004,0.05,0,6708,729355,83983,?
transition,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.047573,0.150498,163.420288,125.327657,45.161205,66.757547,-21.596342,0.110149,0.162823,-0.052674,-200.451486,-0.488906,-179236.167963,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.32302,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.32302,0.046,0.004,0.05,0,6708,729355,83983,?
transition,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,392,18,0,95.609756,4.390244,0,-0.0199,0.055264,0.172554,189.840443,143.694829,45.161205,79.162593,-34.001389,0.110149,0.193079,-0.08293,-217.612721,-0.530763,-194581.097548,0,0,0.029703,12,0.970297,392,1,6,0,0,0,0.208746,0.956098,0.985801,0.014199,0.043902,0.970511,0.956098,0.96325,0.208746,0.047,0.003,0.04,0.01,6708,729355,83983,?
transition,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.039829,0.123767,136.817382,103.067609,45.161205,268.784919,-223.623715,0.110149,0.655573,-0.545424,-278.137778,-0.678385,-248700.323461,0,0,0,0,1,404,1,6,0,0,0,0.417904,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.417701,0.095,0.003,0.04,0.01,6708,729355,83983,?
transition,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.038237,0.128997,131.348777,107.422693,45.161205,58.723527,-13.562322,0.110149,0.143228,-0.033079,-178.188917,-0.434607,-159329.816915,0,0,0,0,1,404,1,6,0,0,0,0.290842,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.290842,0.047,0.004,0.05,0,6708,729355,83983,?
transition,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.036907,0.125944,126.645208,104.754343,45.139488,55.696532,-10.557044,0.110365,0.136177,-0.025812,-181.542845,-0.44387,-162364.256127,0,0,0,0,1,403,1,6,0,0,0,0.324648,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.324648,0.049,0.004,0.05,0,6708,729552,83786,?
transition,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.038428,0.129808,131.866958,107.967928,45.139488,60.657315,-15.517827,0.110365,0.148306,-0.037941,-164.937197,-0.403269,-147512.866121,0,0,0,0,1,403,1,6,0,0,0,0.25062,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.25062,0.048,0.003,0.05,0.01,6708,729552,83786,?
transition,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.040697,0.12921,139.651991,107.47109,45.139488,77.484816,-32.345328,0.110365,0.189449,-0.079084,-214.537277,-0.524541,-191873.083892,0,0,0,0,1,403,1,6,0,0,0,0.394127,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.394127,0.047,0.004,0.05,0,6708,729552,83786,?
transition,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.042149,0.124668,144.635186,103.693322,45.139488,281.801405,-236.661917,0.110365,0.689001,-0.578635,-313.076688,-0.765469,-280002.573123,0,0,0,0,1,403,1,6,0,0,0,0.372208,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.373227,0.047,0.004,0.04,0.01,6708,729552,83786,?
transition,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.048386,0.13176,166.211098,109.723693,45.161205,286.662743,-241.501538,0.110149,0.699177,-0.589028,-359.322232,-0.876396,-321292.404452,0,0,0,0,1,404,1,6,0,0,0,0.305281,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.305687,0.048,0.003,0.05,0,6708,729355,83983,?
transition,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,402,8,0,98.04878,1.95122,0,-0.007371,0.047717,0.148706,163.916284,123.835592,45.161205,65.7804,-20.619195,0.110149,0.16044,-0.050291,-196.395135,-0.479013,-175609.131688,0,0,0.00495,2,0.99505,402,1,6,0,0,0,0.257013,0.980488,0.985438,0.014562,0.019512,0.970875,0.980488,0.975658,0.257013,0.049,0.003,0.05,0,6708,729355,83983,?
transition,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.043897,0.136463,150.791883,113.640094,45.161205,62.945895,-17.784691,0.110149,0.153527,-0.043377,-218.932538,-0.533982,-195761.228666,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.247112,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.247112,0.049,0.003,0.05,0,6708,729355,83983,?
transition,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.037646,0.12739,129.319634,106.08411,45.161205,52.303842,-7.142638,0.110149,0.12757,-0.017421,-171.120935,-0.417368,-153009.893987,0,0,0,0,1,404,1,6,0,0,0,0.522277,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.522277,0.05,0.003,0.06,0,6708,729355,83983,?
transition,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,393,17,0,95.853659,4.146341,0,-0.019304,0.051919,0.17014,178.348129,141.684316,45.161205,71.674239,-26.513035,0.110149,0.174815,-0.064666,-196.477691,-0.479214,-175682.949772,0,0,0.027228,11,0.972772,393,1,6,0,0,0,0.393152,0.958537,0.985764,0.014236,0.041463,0.970548,0.958537,0.964505,0.393152,0.049,0.003,0.05,0.01,6708,729355,83983,?
transition,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.034298,0.123025,117.81755,102.449693,45.161205,49.478307,-4.317102,0.110149,0.120679,-0.01053,-131.070713,-0.319685,-117198.49373,0,0,0,0,1,404,1,6,0,0,0,0.401815,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.401815,0.049,0.004,0.05,0,6708,729355,83983,?
transition,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.042407,0.131328,145.521536,109.232521,45.139488,292.275611,-247.136123,0.110365,0.71461,-0.604245,-253.972344,-0.620959,-227142.142533,0,0,0,0,1,403,1,6,0,0,0,0.153019,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.152612,0.048,0.003,0.04,0.01,6708,729552,83786,?
transition,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.035353,0.122631,121.314071,101.998372,45.139488,52.916076,-7.776588,0.110365,0.129379,-0.019014,-178.361187,-0.436091,-159518.715821,0,0,0,0,1,403,1,6,0,0,0,0.296112,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.296112,0.048,0.004,0.05,0,6708,729552,83786,?
transition,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.039539,0.130723,135.67949,108.729355,45.139488,56.305932,-11.166444,0.110365,0.137667,-0.027302,-185.794411,-0.454265,-166166.67777,0,0,0,0,1,403,1,6,0,0,0,0.31555,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.31555,0.048,0.004,0.05,0,6708,729552,83786,?
transition,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,402,7,0,98.288509,1.711491,0,-0.004209,0.045488,0.136444,156.091538,113.487739,45.139488,277.443865,-232.304377,0.110365,0.678347,-0.567981,-264.173573,-0.645901,-236265.691586,0,0,0.002481,1,0.997519,402,1,6,0,0,0,0.361456,0.982885,0.985366,0.014634,0.017115,0.97084,0.982885,0.976825,0.361048,0.048,0.003,0.05,0,6708,729552,83786,?
transition,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.043605,0.143032,149.789473,119.110541,45.161205,60.640041,-15.478837,0.110149,0.147903,-0.037753,-174.528539,-0.425679,-156056.845033,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.249175,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.249175,0.047,0.004,0.05,0,6708,729355,83983,?
transition,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.037955,0.128395,130.380892,106.921772,45.161205,53.517563,-8.356358,0.110149,0.130531,-0.020381,-163.63724,-0.399115,-146318.255529,0,0,0,0,1,404,1,6,0,0,0,0.460809,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.460809,0.048,0.003,0.04,0.01,6708,729355,83983,?
transition,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,404,6,0,98.536585,1.463415,0,0,0.037441,0.127782,128.613942,106.411136,45.161205,58.533054,-13.371849,0.110149,0.142764,-0.032614,-171.709375,-0.418803,-153536.054943,0,0,0,0,1,404,1,6,0,0,0,0.27599,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.27599,0.05,0.003,0.05,0,6708,729355,83983,?
transition,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.035945,0.130178,123.476106,108.406445,45.161205,54.302395,-9.141191,0.110149,0.132445,-0.022296,-140.332812,-0.342275,-125480.314298,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.286716,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.286716,0.05,0.003,0.05,0,6708,729355,83983,?
transition,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,402,8,0,98.04878,1.95122,0,-0.007371,0.049233,0.145805,169.122462,121.419691,45.161205,65.500862,-20.339658,0.110149,0.159758,-0.049609,-241.852125,-0.589883,-216255.059504,0,0,0.00495,2,0.99505,402,1,6,0,0,0,0.242574,0.980488,0.985438,0.014562,0.019512,0.970875,0.980488,0.975658,0.242574,0.048,0.003,0.05,0,6708,729355,83983,?
transition,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.038571,0.1293,132.495134,107.675181,45.161205,76.102853,-30.941648,0.110149,0.185617,-0.075467,-186.763744,-0.455521,-166997.104754,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.40264,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.40264,0.047,0.003,0.05,0,6708,729355,83983,?
transition,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.050376,0.131538,172.866327,109.40683,45.139488,312.272527,-267.133039,0.110365,0.763503,-0.653137,-379.229788,-0.927212,-339167.112506,0,0,0,0,1,403,1,6,0,0,0,0.335815,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.336426,0.048,0.003,0.04,0.01,6708,729552,83786,?
transition,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.037212,0.127413,127.694283,105.976396,45.139488,54.563965,-9.424477,0.110365,0.133408,-0.023043,-164.5723,-0.402377,-147186.517595,0,0,0,0,1,403,1,6,0,0,0,0.275434,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.275434,0.049,0.003,0.04,0.01,6708,729552,83786,?
transition,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,401,8,0,98.04401,1.95599,0,-0.007389,0.044289,0.134861,151.978116,112.170729,45.139488,60.855587,-15.716099,0.110365,0.148791,-0.038426,-238.750494,-0.583742,-213528.362467,0,0,0.004963,2,0.995037,401,1,6,0,0,0,0.320926,0.98044,0.985403,0.014597,0.01956,0.970804,0.98044,0.975598,0.320926,0.049,0.003,0.05,0,6708,729552,83786,?
transition,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130408.1716,3687,409,403,6,0,98.533007,1.466993,0,0,0.047828,0.134943,164.122223,112.239183,45.139488,292.88976,-247.750272,0.110365,0.716112,-0.605746,-338.314592,-0.827175,-302574.289007,0,0,0,0,1,403,1,6,0,0,0,0.088916,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.088509,0.049,0.004,0.05,0,6708,729552,83786,?
