##################
# file: plot.dat #
##################
# generated by WEKA 3.6.9
# contains the data for the plot

# key for the x-axis
# 1 - transition
# 2 - Average

# data for the plot
1 95.86 98.54 98.54 98.54
2 95.86 98.54 98.54 98.54
#######
# end #
#######
